#Date/Time of Update: 2017-05-02 3:46:42 PM,#Game Date,#Game Time,#Away Team ID,#Away Team Abbr.,#Away Team City,#Away Team Name,#Home Team ID,#Home Team Abbr.,#Home Team City,#Home Team Name,#Location
,01-01-17,6:00PM,106,SAS,San Antonio,Spurs,91,ATL,Atlanta,Hawks,Philips Arena
,01-01-17,6:00PM,88,DET,Detroit,Pistons,92,MIA,Miami,Heat,American Airlines Arena
,01-01-17,6:00PM,95,ORL,Orlando,Magic,87,IND,Indiana,Pacers,Bankers Life Fieldhouse
,01-01-17,7:00PM,97,POR,Portland,Trail Blazers,100,MIN,Minnesota,Timberwolves,Target Center
,01-01-17,9:30PM,81,TOR,Toronto,Raptors,105,LAL,Los Angeles,Lakers,Staples Center
,02-01-17,7:00PM,96,OKL,Oklahoma City,Thunder,90,MIL,Milwaukee,Bucks,BMO Harris Bradley Center
,02-01-17,7:00PM,110,NOP,New Orleans,Pelicans,86,CLE,Cleveland,Cavaliers,Quicken Loans Arena
,02-01-17,7:30PM,98,UTA,Utah,Jazz,84,BRO,Brooklyn,Nets,Barclays Center
,02-01-17,7:30PM,95,ORL,Orlando,Magic,83,NYK,New York,Knicks,Madison Square Garden
,02-01-17,8:00PM,93,CHA,Charlotte,Hornets,89,CHI,Chicago,Bulls,United Center
,02-01-17,8:00PM,94,WAS,Washington,Wizards,109,HOU,Houston,Rockets,Toyota Center
,02-01-17,10:30PM,104,PHX,Phoenix,Suns,102,LAC,Los Angeles,Clippers,Staples Center
,02-01-17,10:30PM,99,DEN,Denver,Nuggets,101,GSW,Golden State,Warriors,Oracle Arena
,03-01-17,7:00PM,100,MIN,Minnesota,Timberwolves,85,PHI,Philadelphia,76ers,Wells Fargo Center
,03-01-17,7:30PM,98,UTA,Utah,Jazz,82,BOS,Boston,Celtics,TD Garden
,03-01-17,7:30PM,87,IND,Indiana,Pacers,88,DET,Detroit,Pistons,Palace of Auburn Hills
,03-01-17,8:30PM,94,WAS,Washington,Wizards,108,DAL,Dallas,Mavericks,American Airlines Center
,03-01-17,8:30PM,81,TOR,Toronto,Raptors,106,SAS,San Antonio,Spurs,AT&T Center
,03-01-17,9:00PM,103,SAC,Sacramento,Kings,99,DEN,Denver,Nuggets,Pepsi Center
,03-01-17,9:00PM,92,MIA,Miami,Heat,104,PHX,Phoenix,Suns,Talking Stick Resort Arena
,03-01-17,10:30PM,107,MEM,Memphis,Grizzlies,105,LAL,Los Angeles,Lakers,Staples Center
,04-01-17,7:00PM,96,OKL,Oklahoma City,Thunder,93,CHA,Charlotte,Hornets,Time Warner Cable Arena
,04-01-17,7:00PM,91,ATL,Atlanta,Hawks,95,ORL,Orlando,Magic,Amway Center
,04-01-17,7:30PM,90,MIL,Milwaukee,Bucks,83,NYK,New York,Knicks,Madison Square Garden
,04-01-17,8:00PM,89,CHI,Chicago,Bulls,86,CLE,Cleveland,Cavaliers,Quicken Loans Arena
,04-01-17,10:30PM,107,MEM,Memphis,Grizzlies,102,LAC,Los Angeles,Clippers,Staples Center
,04-01-17,10:30PM,97,POR,Portland,Trail Blazers,101,GSW,Golden State,Warriors,Oracle Arena
,04-01-17,10:30PM,92,MIA,Miami,Heat,103,SAC,Sacramento,Kings,Sleep Train Arena
,05-01-17,7:00PM,84,BRO,Brooklyn,Nets,87,IND,Indiana,Pacers,Bankers Life Fieldhouse
,05-01-17,7:30PM,98,UTA,Utah,Jazz,81,TOR,Toronto,Raptors,Air Canada Centre
,05-01-17,7:30PM,93,CHA,Charlotte,Hornets,88,DET,Detroit,Pistons,Palace of Auburn Hills
,05-01-17,8:00PM,91,ATL,Atlanta,Hawks,110,NOP,New Orleans,Pelicans,Smoothie King Center
,05-01-17,8:00PM,96,OKL,Oklahoma City,Thunder,109,HOU,Houston,Rockets,Toyota Center
,05-01-17,8:30PM,104,PHX,Phoenix,Suns,108,DAL,Dallas,Mavericks,American Airlines Center
,05-01-17,9:00PM,106,SAS,San Antonio,Spurs,99,DEN,Denver,Nuggets,Pepsi Center
,05-01-17,10:30PM,105,LAL,Los Angeles,Lakers,97,POR,Portland,Trail Blazers,Moda Center
,06-01-17,7:00PM,100,MIN,Minnesota,Timberwolves,94,WAS,Washington,Wizards,Verizon Center
,06-01-17,7:00PM,109,HOU,Houston,Rockets,95,ORL,Orlando,Magic,Amway Center
,06-01-17,7:30PM,85,PHI,Philadelphia,76ers,82,BOS,Boston,Celtics,TD Garden
,06-01-17,7:30PM,86,CLE,Cleveland,Cavaliers,84,BRO,Brooklyn,Nets,Barclays Center
,06-01-17,8:00PM,83,NYK,New York,Knicks,90,MIL,Milwaukee,Bucks,BMO Harris Bradley Center
,06-01-17,10:30PM,92,MIA,Miami,Heat,105,LAL,Los Angeles,Lakers,Staples Center
,06-01-17,10:30PM,107,MEM,Memphis,Grizzlies,101,GSW,Golden State,Warriors,Oracle Arena
,06-01-17,10:30PM,102,LAC,Los Angeles,Clippers,103,SAC,Sacramento,Kings,Sleep Train Arena
,07-01-17,7:00PM,83,NYK,New York,Knicks,87,IND,Indiana,Pacers,Bankers Life Fieldhouse
,07-01-17,7:30PM,110,NOP,New Orleans,Pelicans,82,BOS,Boston,Celtics,TD Garden
,07-01-17,8:00PM,81,TOR,Toronto,Raptors,89,CHI,Chicago,Bulls,United Center
,07-01-17,8:00PM,99,DEN,Denver,Nuggets,96,OKL,Oklahoma City,Thunder,Chesapeake Energy Arena
,07-01-17,8:00PM,98,UTA,Utah,Jazz,100,MIN,Minnesota,Timberwolves,Target Center
,07-01-17,8:30PM,91,ATL,Atlanta,Hawks,108,DAL,Dallas,Mavericks,American Airlines Center
,07-01-17,8:30PM,93,CHA,Charlotte,Hornets,106,SAS,San Antonio,Spurs,AT&T Center
,08-01-17,12:00PM,85,PHI,Philadelphia,76ers,84,BRO,Brooklyn,Nets,Barclays Center
,08-01-17,1:00PM,94,WAS,Washington,Wizards,90,MIL,Milwaukee,Bucks,BMO Harris Bradley Center
,08-01-17,3:30PM,92,MIA,Miami,Heat,102,LAC,Los Angeles,Clippers,Staples Center
,08-01-17,6:00PM,109,HOU,Houston,Rockets,81,TOR,Toronto,Raptors,Air Canada Centre
,08-01-17,8:00PM,98,UTA,Utah,Jazz,107,MEM,Memphis,Grizzlies,FedEx Forum
,08-01-17,8:30PM,86,CLE,Cleveland,Cavaliers,104,PHX,Phoenix,Suns,Talking Stick Resort Arena
,08-01-17,9:00PM,88,DET,Detroit,Pistons,97,POR,Portland,Trail Blazers,Moda Center
,08-01-17,9:00PM,101,GSW,Golden State,Warriors,103,SAC,Sacramento,Kings,Sleep Train Arena
,08-01-17,9:30PM,95,ORL,Orlando,Magic,105,LAL,Los Angeles,Lakers,Staples Center
,09-01-17,7:30PM,110,NOP,New Orleans,Pelicans,83,NYK,New York,Knicks,Madison Square Garden
,09-01-17,8:00PM,96,OKL,Oklahoma City,Thunder,89,CHI,Chicago,Bulls,United Center
,09-01-17,8:00PM,108,DAL,Dallas,Mavericks,100,MIN,Minnesota,Timberwolves,Target Center
,10-01-17,7:00PM,89,CHI,Chicago,Bulls,94,WAS,Washington,Wizards,Verizon Center
,10-01-17,7:30PM,82,BOS,Boston,Celtics,81,TOR,Toronto,Raptors,Air Canada Centre
,10-01-17,7:30PM,91,ATL,Atlanta,Hawks,84,BRO,Brooklyn,Nets,Barclays Center
,10-01-17,8:00PM,93,CHA,Charlotte,Hornets,109,HOU,Houston,Rockets,Toyota Center
,10-01-17,8:30PM,90,MIL,Milwaukee,Bucks,106,SAS,San Antonio,Spurs,AT&T Center
,10-01-17,9:00PM,86,CLE,Cleveland,Cavaliers,98,UTA,Utah,Jazz,Vivint Smart Home Arena
,10-01-17,10:30PM,97,POR,Portland,Trail Blazers,105,LAL,Los Angeles,Lakers,Staples Center
,10-01-17,10:30PM,92,MIA,Miami,Heat,101,GSW,Golden State,Warriors,Oracle Arena
,10-01-17,10:30PM,88,DET,Detroit,Pistons,103,SAC,Sacramento,Kings,Sleep Train Arena
,11-01-17,7:00PM,83,NYK,New York,Knicks,85,PHI,Philadelphia,76ers,Wells Fargo Center
,11-01-17,8:00PM,107,MEM,Memphis,Grizzlies,96,OKL,Oklahoma City,Thunder,Chesapeake Energy Arena
,11-01-17,8:00PM,109,HOU,Houston,Rockets,100,MIN,Minnesota,Timberwolves,Target Center
,11-01-17,8:00PM,94,WAS,Washington,Wizards,82,BOS,Boston,Celtics,TD Garden
,11-01-17,10:30PM,95,ORL,Orlando,Magic,102,LAC,Los Angeles,Clippers,Staples Center
,11-01-17,10:30PM,86,CLE,Cleveland,Cavaliers,97,POR,Portland,Trail Blazers,Moda Center
,12-01-17,3:00PM,87,IND,Indiana,Pacers,99,DEN,Denver,Nuggets,Pepsi Center
,12-01-17,7:30PM,110,NOP,New Orleans,Pelicans,84,BRO,Brooklyn,Nets,Barclays Center
,12-01-17,8:00PM,89,CHI,Chicago,Bulls,83,NYK,New York,Knicks,Madison Square Garden
,12-01-17,8:30PM,105,LAL,Los Angeles,Lakers,106,SAS,San Antonio,Spurs,AT&T Center
,12-01-17,10:00PM,108,DAL,Dallas,Mavericks,104,PHX,Phoenix,Suns,Talking Stick Resort Arena
,12-01-17,10:30PM,88,DET,Detroit,Pistons,101,GSW,Golden State,Warriors,Oracle Arena
,13-01-17,7:00PM,93,CHA,Charlotte,Hornets,85,PHI,Philadelphia,76ers,Wells Fargo Center
,13-01-17,7:30PM,84,BRO,Brooklyn,Nets,81,TOR,Toronto,Raptors,Air Canada Centre
,13-01-17,8:00PM,92,MIA,Miami,Heat,90,MIL,Milwaukee,Bucks,BMO Harris Bradley Center
,13-01-17,8:00PM,107,MEM,Memphis,Grizzlies,109,HOU,Houston,Rockets,Toyota Center
,13-01-17,8:00PM,96,OKL,Oklahoma City,Thunder,100,MIN,Minnesota,Timberwolves,Target Center
,13-01-17,8:00PM,82,BOS,Boston,Celtics,91,ATL,Atlanta,Hawks,Philips Arena
,13-01-17,10:00PM,95,ORL,Orlando,Magic,97,POR,Portland,Trail Blazers,Moda Center
,13-01-17,10:30PM,86,CLE,Cleveland,Cavaliers,103,SAC,Sacramento,Kings,Sleep Train Arena
,13-01-17,10:30PM,88,DET,Detroit,Pistons,98,UTA,Utah,Jazz,Vivint Smart Home Arena
,14-01-17,3:30PM,105,LAL,Los Angeles,Lakers,102,LAC,Los Angeles,Clippers,Staples Center
,14-01-17,5:00PM,110,NOP,New Orleans,Pelicans,89,CHI,Chicago,Bulls,United Center
,14-01-17,6:00PM,106,SAS,San Antonio,Spurs,104,PHX,Phoenix,Suns,Talking Stick Resort Arena
,14-01-17,8:00PM,85,PHI,Philadelphia,76ers,94,WAS,Washington,Wizards,Verizon Center
,14-01-17,9:00PM,95,ORL,Orlando,Magic,98,UTA,Utah,Jazz,Vivint Smart Home Arena
,15-01-17,2:00PM,100,MIN,Minnesota,Timberwolves,108,DAL,Dallas,Mavericks,American Airlines Center
,15-01-17,3:00PM,83,NYK,New York,Knicks,81,TOR,Toronto,Raptors,Air Canada Centre
,15-01-17,3:00PM,90,MIL,Milwaukee,Bucks,91,ATL,Atlanta,Hawks,Philips Arena
,15-01-17,6:00PM,109,HOU,Houston,Rockets,84,BRO,Brooklyn,Nets,Barclays Center
,15-01-17,9:00PM,96,OKL,Oklahoma City,Thunder,103,SAC,Sacramento,Kings,Sleep Train Arena
,15-01-17,9:00PM,89,CHI,Chicago,Bulls,107,MEM,Memphis,Grizzlies,FedEx Forum
,15-01-17,9:30PM,88,DET,Detroit,Pistons,105,LAL,Los Angeles,Lakers,Staples Center
,16-01-17,1:00PM,91,ATL,Atlanta,Hawks,83,NYK,New York,Knicks,Madison Square Garden
,16-01-17,2:00PM,97,POR,Portland,Trail Blazers,94,WAS,Washington,Wizards,Verizon Center
,16-01-17,3:30PM,85,PHI,Philadelphia,76ers,90,MIL,Milwaukee,Bucks,BMO Harris Bradley Center
,16-01-17,4:00PM,110,NOP,New Orleans,Pelicans,87,IND,Indiana,Pacers,Bankers Life Fieldhouse
,16-01-17,5:00PM,95,ORL,Orlando,Magic,99,DEN,Denver,Nuggets,Pepsi Center
,16-01-17,7:30PM,93,CHA,Charlotte,Hornets,82,BOS,Boston,Celtics,TD Garden
,16-01-17,8:00PM,86,CLE,Cleveland,Cavaliers,101,GSW,Golden State,Warriors,Oracle Arena
,16-01-17,9:00PM,98,UTA,Utah,Jazz,104,PHX,Phoenix,Suns,Talking Stick Resort Arena
,16-01-17,10:30PM,96,OKL,Oklahoma City,Thunder,102,LAC,Los Angeles,Clippers,Staples Center
,17-01-17,7:30PM,81,TOR,Toronto,Raptors,84,BRO,Brooklyn,Nets,Barclays Center
,17-01-17,7:30PM,109,HOU,Houston,Rockets,92,MIA,Miami,Heat,American Airlines Arena
,17-01-17,8:00PM,108,DAL,Dallas,Mavericks,89,CHI,Chicago,Bulls,United Center
,17-01-17,8:30PM,100,MIN,Minnesota,Timberwolves,106,SAS,San Antonio,Spurs,AT&T Center
,17-01-17,10:30PM,99,DEN,Denver,Nuggets,105,LAL,Los Angeles,Lakers,Staples Center
,18-01-17,7:00PM,81,TOR,Toronto,Raptors,85,PHI,Philadelphia,76ers,Wells Fargo Center
,18-01-17,7:00PM,107,MEM,Memphis,Grizzlies,94,WAS,Washington,Wizards,Verizon Center
,18-01-17,7:00PM,97,POR,Portland,Trail Blazers,93,CHA,Charlotte,Hornets,Time Warner Cable Arena
,18-01-17,7:30PM,83,NYK,New York,Knicks,82,BOS,Boston,Celtics,TD Garden
,18-01-17,8:00PM,95,ORL,Orlando,Magic,110,NOP,New Orleans,Pelicans,Smoothie King Center
,18-01-17,8:00PM,90,MIL,Milwaukee,Bucks,109,HOU,Houston,Rockets,Toyota Center
,18-01-17,8:00PM,91,ATL,Atlanta,Hawks,88,DET,Detroit,Pistons,Palace of Auburn Hills
,18-01-17,10:30PM,96,OKL,Oklahoma City,Thunder,101,GSW,Golden State,Warriors,Oracle Arena
,18-01-17,10:30PM,87,IND,Indiana,Pacers,103,SAC,Sacramento,Kings,Sleep Train Arena
,19-01-17,7:00PM,104,PHX,Phoenix,Suns,86,CLE,Cleveland,Cavaliers,Quicken Loans Arena
,19-01-17,7:30PM,108,DAL,Dallas,Mavericks,92,MIA,Miami,Heat,American Airlines Arena
,19-01-17,8:00PM,94,WAS,Washington,Wizards,83,NYK,New York,Knicks,Madison Square Garden
,19-01-17,8:30PM,99,DEN,Denver,Nuggets,106,SAS,San Antonio,Spurs,AT&T Center
,19-01-17,10:30PM,100,MIN,Minnesota,Timberwolves,102,LAC,Los Angeles,Clippers,Staples Center
,20-01-17,7:00PM,97,POR,Portland,Trail Blazers,85,PHI,Philadelphia,76ers,Wells Fargo Center
,20-01-17,7:00PM,81,TOR,Toronto,Raptors,93,CHA,Charlotte,Hornets,Time Warner Cable Arena
,20-01-17,7:00PM,90,MIL,Milwaukee,Bucks,95,ORL,Orlando,Magic,Amway Center
,20-01-17,8:00PM,103,SAC,Sacramento,Kings,107,MEM,Memphis,Grizzlies,FedEx Forum
,20-01-17,8:00PM,84,BRO,Brooklyn,Nets,110,NOP,New Orleans,Pelicans,Smoothie King Center
,20-01-17,8:00PM,101,GSW,Golden State,Warriors,109,HOU,Houston,Rockets,Toyota Center
,20-01-17,8:00PM,89,CHI,Chicago,Bulls,91,ATL,Atlanta,Hawks,Philips Arena
,20-01-17,8:30PM,98,UTA,Utah,Jazz,108,DAL,Dallas,Mavericks,American Airlines Center
,20-01-17,10:30PM,87,IND,Indiana,Pacers,105,LAL,Los Angeles,Lakers,Staples Center
,21-01-17,5:00PM,97,POR,Portland,Trail Blazers,82,BOS,Boston,Celtics,TD Garden
,21-01-17,6:00PM,94,WAS,Washington,Wizards,88,DET,Detroit,Pistons,Palace of Auburn Hills
,21-01-17,7:00PM,84,BRO,Brooklyn,Nets,93,CHA,Charlotte,Hornets,Time Warner Cable Arena
,21-01-17,7:00PM,85,PHI,Philadelphia,76ers,91,ATL,Atlanta,Hawks,Philips Arena
,21-01-17,7:30PM,104,PHX,Phoenix,Suns,83,NYK,New York,Knicks,Madison Square Garden
,21-01-17,7:30PM,90,MIL,Milwaukee,Bucks,92,MIA,Miami,Heat,American Airlines Arena
,21-01-17,8:00PM,109,HOU,Houston,Rockets,107,MEM,Memphis,Grizzlies,FedEx Forum
,21-01-17,8:30PM,106,SAS,San Antonio,Spurs,86,CLE,Cleveland,Cavaliers,Quicken Loans Arena
,21-01-17,9:00PM,102,LAC,Los Angeles,Clippers,99,DEN,Denver,Nuggets,Pepsi Center
,21-01-17,9:00PM,87,IND,Indiana,Pacers,98,UTA,Utah,Jazz,Vivint Smart Home Arena
,21-01-17,9:00PM,103,SAC,Sacramento,Kings,89,CHI,Chicago,Bulls,United Center
,22-01-17,12:00PM,101,GSW,Golden State,Warriors,95,ORL,Orlando,Magic,Amway Center
,22-01-17,3:30PM,105,LAL,Los Angeles,Lakers,108,DAL,Dallas,Mavericks,American Airlines Center
,22-01-17,6:00PM,104,PHX,Phoenix,Suns,81,TOR,Toronto,Raptors,Air Canada Centre
,22-01-17,7:00PM,99,DEN,Denver,Nuggets,100,MIN,Minnesota,Timberwolves,Target Center
,23-01-17,7:00PM,94,WAS,Washington,Wizards,93,CHA,Charlotte,Hornets,Time Warner Cable Arena
,23-01-17,7:30PM,106,SAS,San Antonio,Spurs,84,BRO,Brooklyn,Nets,Barclays Center
,23-01-17,7:30PM,102,LAC,Los Angeles,Clippers,91,ATL,Atlanta,Hawks,Philips Arena
,23-01-17,7:30PM,101,GSW,Golden State,Warriors,92,MIA,Miami,Heat,American Airlines Arena
,23-01-17,7:30PM,103,SAC,Sacramento,Kings,88,DET,Detroit,Pistons,Palace of Auburn Hills
,23-01-17,8:00PM,109,HOU,Houston,Rockets,90,MIL,Milwaukee,Bucks,BMO Harris Bradley Center
,23-01-17,8:00PM,86,CLE,Cleveland,Cavaliers,110,NOP,New Orleans,Pelicans,Smoothie King Center
,23-01-17,8:00PM,83,NYK,New York,Knicks,87,IND,Indiana,Pacers,Bankers Life Fieldhouse
,23-01-17,9:00PM,96,OKL,Oklahoma City,Thunder,98,UTA,Utah,Jazz,Vivint Smart Home Arena
,24-01-17,7:00PM,106,SAS,San Antonio,Spurs,81,TOR,Toronto,Raptors,Air Canada Centre
,24-01-17,7:00PM,102,LAC,Los Angeles,Clippers,85,PHI,Philadelphia,76ers,Wells Fargo Center
,24-01-17,7:00PM,82,BOS,Boston,Celtics,94,WAS,Washington,Wizards,Verizon Center
,24-01-17,7:00PM,89,CHI,Chicago,Bulls,95,ORL,Orlando,Magic,Amway Center
,24-01-17,9:00PM,98,UTA,Utah,Jazz,99,DEN,Denver,Nuggets,Pepsi Center
,24-01-17,9:00PM,100,MIN,Minnesota,Timberwolves,104,PHX,Phoenix,Suns,Talking Stick Resort Arena
,25-01-17,7:00PM,103,SAC,Sacramento,Kings,86,CLE,Cleveland,Cavaliers,Quicken Loans Arena
,25-01-17,7:30PM,109,HOU,Houston,Rockets,82,BOS,Boston,Celtics,TD Garden
,25-01-17,7:30PM,92,MIA,Miami,Heat,84,BRO,Brooklyn,Nets,Barclays Center
,25-01-17,8:00PM,91,ATL,Atlanta,Hawks,89,CHI,Chicago,Bulls,United Center
,25-01-17,8:00PM,85,PHI,Philadelphia,76ers,90,MIL,Milwaukee,Bucks,BMO Harris Bradley Center
,25-01-17,8:00PM,81,TOR,Toronto,Raptors,107,MEM,Memphis,Grizzlies,FedEx Forum
,25-01-17,8:00PM,96,OKL,Oklahoma City,Thunder,110,NOP,New Orleans,Pelicans,Smoothie King Center
,25-01-17,8:00PM,101,GSW,Golden State,Warriors,93,CHA,Charlotte,Hornets,Time Warner Cable Arena
,25-01-17,8:30PM,83,NYK,New York,Knicks,108,DAL,Dallas,Mavericks,American Airlines Center
,25-01-17,10:30PM,105,LAL,Los Angeles,Lakers,97,POR,Portland,Trail Blazers,Moda Center
,26-01-17,8:00PM,108,DAL,Dallas,Mavericks,96,OKL,Oklahoma City,Thunder,Chesapeake Energy Arena
,26-01-17,8:00PM,87,IND,Indiana,Pacers,100,MIN,Minnesota,Timberwolves,Target Center
,26-01-17,9:00PM,104,PHX,Phoenix,Suns,99,DEN,Denver,Nuggets,Pepsi Center
,26-01-17,10:30PM,105,LAL,Los Angeles,Lakers,98,UTA,Utah,Jazz,Vivint Smart Home Arena
,27-01-17,7:00PM,103,SAC,Sacramento,Kings,87,IND,Indiana,Pacers,Bankers Life Fieldhouse
,27-01-17,7:30PM,84,BRO,Brooklyn,Nets,86,CLE,Cleveland,Cavaliers,Quicken Loans Arena
,27-01-17,7:30PM,95,ORL,Orlando,Magic,82,BOS,Boston,Celtics,TD Garden
,27-01-17,7:30PM,90,MIL,Milwaukee,Bucks,81,TOR,Toronto,Raptors,Air Canada Centre
,27-01-17,7:30PM,93,CHA,Charlotte,Hornets,83,NYK,New York,Knicks,Madison Square Garden
,27-01-17,8:00PM,109,HOU,Houston,Rockets,85,PHI,Philadelphia,76ers,Wells Fargo Center
,27-01-17,8:00PM,92,MIA,Miami,Heat,89,CHI,Chicago,Bulls,United Center
,27-01-17,8:00PM,106,SAS,San Antonio,Spurs,110,NOP,New Orleans,Pelicans,Smoothie King Center
,27-01-17,8:00PM,94,WAS,Washington,Wizards,91,ATL,Atlanta,Hawks,Philips Arena
,27-01-17,10:00PM,107,MEM,Memphis,Grizzlies,97,POR,Portland,Trail Blazers,Moda Center
,28-01-17,7:00PM,103,SAC,Sacramento,Kings,93,CHA,Charlotte,Hornets,Time Warner Cable Arena
,28-01-17,7:30PM,88,DET,Detroit,Pistons,92,MIA,Miami,Heat,American Airlines Arena
,28-01-17,8:00PM,82,BOS,Boston,Celtics,90,MIL,Milwaukee,Bucks,BMO Harris Bradley Center
,28-01-17,8:30PM,102,LAC,Los Angeles,Clippers,101,GSW,Golden State,Warriors,Oracle Arena
,28-01-17,9:00PM,107,MEM,Memphis,Grizzlies,98,UTA,Utah,Jazz,Vivint Smart Home Arena
,28-01-17,9:00PM,99,DEN,Denver,Nuggets,104,PHX,Phoenix,Suns,Talking Stick Resort Arena
,28-01-17,9:00PM,84,BRO,Brooklyn,Nets,100,MIN,Minnesota,Timberwolves,Target Center
,29-01-17,3:00PM,83,NYK,New York,Knicks,91,ATL,Atlanta,Hawks,Philips Arena
,29-01-17,3:30PM,96,OKL,Oklahoma City,Thunder,86,CLE,Cleveland,Cavaliers,Quicken Loans Arena
,29-01-17,6:00PM,109,HOU,Houston,Rockets,87,IND,Indiana,Pacers,Bankers Life Fieldhouse
,29-01-17,6:00PM,94,WAS,Washington,Wizards,110,NOP,New Orleans,Pelicans,Smoothie King Center
,29-01-17,6:00PM,95,ORL,Orlando,Magic,81,TOR,Toronto,Raptors,Air Canada Centre
,29-01-17,7:00PM,85,PHI,Philadelphia,76ers,89,CHI,Chicago,Bulls,United Center
,29-01-17,7:00PM,108,DAL,Dallas,Mavericks,106,SAS,San Antonio,Spurs,AT&T Center
,29-01-17,9:00PM,101,GSW,Golden State,Warriors,97,POR,Portland,Trail Blazers,Moda Center
,30-01-17,6:00PM,103,SAC,Sacramento,Kings,85,PHI,Philadelphia,76ers,Wells Fargo Center
,30-01-17,7:30PM,84,BRO,Brooklyn,Nets,92,MIA,Miami,Heat,American Airlines Arena
,30-01-17,8:00PM,95,ORL,Orlando,Magic,100,MIN,Minnesota,Timberwolves,Target Center
,30-01-17,8:00PM,88,DET,Detroit,Pistons,82,BOS,Boston,Celtics,TD Garden
,30-01-17,8:30PM,86,CLE,Cleveland,Cavaliers,108,DAL,Dallas,Mavericks,American Airlines Center
,30-01-17,10:30PM,107,MEM,Memphis,Grizzlies,104,PHX,Phoenix,Suns,Talking Stick Resort Arena
,31-01-17,7:00PM,83,NYK,New York,Knicks,94,WAS,Washington,Wizards,Verizon Center
,31-01-17,7:00PM,110,NOP,New Orleans,Pelicans,81,TOR,Toronto,Raptors,Air Canada Centre
,31-01-17,8:00PM,103,SAC,Sacramento,Kings,109,HOU,Houston,Rockets,Toyota Center
,31-01-17,8:30PM,96,OKL,Oklahoma City,Thunder,106,SAS,San Antonio,Spurs,AT&T Center
,31-01-17,10:00PM,93,CHA,Charlotte,Hornets,97,POR,Portland,Trail Blazers,Moda Center
,31-01-17,10:30PM,99,DEN,Denver,Nuggets,105,LAL,Los Angeles,Lakers,Staples Center
,01-02-17,7:00PM,87,IND,Indiana,Pacers,95,ORL,Orlando,Magic,Amway Center
,01-02-17,7:00PM,100,MIN,Minnesota,Timberwolves,86,CLE,Cleveland,Cavaliers,Quicken Loans Arena
,01-02-17,7:30PM,81,TOR,Toronto,Raptors,82,BOS,Boston,Celtics,TD Garden
,01-02-17,7:30PM,83,NYK,New York,Knicks,84,BRO,Brooklyn,Nets,Barclays Center
,01-02-17,7:30PM,91,ATL,Atlanta,Hawks,92,MIA,Miami,Heat,American Airlines Arena
,01-02-17,7:30PM,110,NOP,New Orleans,Pelicans,88,DET,Detroit,Pistons,Palace of Auburn Hills
,01-02-17,8:30PM,85,PHI,Philadelphia,76ers,108,DAL,Dallas,Mavericks,American Airlines Center
,01-02-17,9:00PM,107,MEM,Memphis,Grizzlies,99,DEN,Denver,Nuggets,Pepsi Center
,01-02-17,9:00PM,90,MIL,Milwaukee,Bucks,98,UTA,Utah,Jazz,Vivint Smart Home Arena
,01-02-17,9:00PM,102,LAC,Los Angeles,Clippers,104,PHX,Phoenix,Suns,Talking Stick Resort Arena
,01-02-17,9:30PM,89,CHI,Chicago,Bulls,96,OKL,Oklahoma City,Thunder,Chesapeake Energy Arena
,01-02-17,10:30PM,93,CHA,Charlotte,Hornets,101,GSW,Golden State,Warriors,Oracle Arena
,02-02-17,7:00PM,105,LAL,Los Angeles,Lakers,94,WAS,Washington,Wizards,Verizon Center
,02-02-17,8:00PM,91,ATL,Atlanta,Hawks,109,HOU,Houston,Rockets,Toyota Center
,02-02-17,8:30PM,85,PHI,Philadelphia,76ers,106,SAS,San Antonio,Spurs,AT&T Center
,02-02-17,10:30PM,101,GSW,Golden State,Warriors,102,LAC,Los Angeles,Clippers,Staples Center
,03-02-17,7:00PM,81,TOR,Toronto,Raptors,95,ORL,Orlando,Magic,Amway Center
,03-02-17,7:30PM,87,IND,Indiana,Pacers,84,BRO,Brooklyn,Nets,Barclays Center
,03-02-17,7:30PM,100,MIN,Minnesota,Timberwolves,88,DET,Detroit,Pistons,Palace of Auburn Hills
,03-02-17,8:00PM,89,CHI,Chicago,Bulls,109,HOU,Houston,Rockets,Toyota Center
,03-02-17,8:00PM,107,MEM,Memphis,Grizzlies,96,OKL,Oklahoma City,Thunder,Chesapeake Energy Arena
,03-02-17,8:00PM,105,LAL,Los Angeles,Lakers,82,BOS,Boston,Celtics,TD Garden
,03-02-17,9:00PM,90,MIL,Milwaukee,Bucks,99,DEN,Denver,Nuggets,Pepsi Center
,03-02-17,10:30PM,104,PHX,Phoenix,Suns,103,SAC,Sacramento,Kings,Sleep Train Arena
,03-02-17,10:30PM,108,DAL,Dallas,Mavericks,97,POR,Portland,Trail Blazers,Moda Center
,04-02-17,7:00PM,110,NOP,New Orleans,Pelicans,94,WAS,Washington,Wizards,Verizon Center
,04-02-17,7:00PM,95,ORL,Orlando,Magic,91,ATL,Atlanta,Hawks,Philips Arena
,04-02-17,7:00PM,88,DET,Detroit,Pistons,87,IND,Indiana,Pacers,Bankers Life Fieldhouse
,04-02-17,7:30PM,85,PHI,Philadelphia,76ers,92,MIA,Miami,Heat,American Airlines Arena
,04-02-17,8:30PM,86,CLE,Cleveland,Cavaliers,83,NYK,New York,Knicks,Madison Square Garden
,04-02-17,9:00PM,93,CHA,Charlotte,Hornets,98,UTA,Utah,Jazz,Vivint Smart Home Arena
